qid,has_lcc,has_lcsh,has_fast,has_dewey,has_worldcat_entities,has_oclc,has_worldcat_any,has_trismegistos_geo,has_trismegistos_text,has_trismegistos_author,has_trismegistos_god,has_trismegistos_any
Q80561,false,false,false,false,false,false,false,false,false,false,false,false
Q80586,false,false,false,false,false,false,false,false,false,false,false,false
Q8066867,false,false,false,false,false,false,false,false,false,false,false,false
Q8072636,false,false,false,false,false,false,false,false,false,false,false,false
Q808168,false,false,false,false,false,false,false,false,false,false,false,false
Q80933,false,true,false,false,false,false,false,false,false,false,false,false
Q809821,false,true,false,false,true,false,true,false,false,false,false,false
Q812591,false,false,false,false,false,false,false,false,false,false,false,false
Q81345,false,true,false,false,false,false,false,false,false,false,false,false
Q814388,false,true,false,false,false,false,false,false,false,false,false,false
Q81499,false,true,false,false,false,false,false,false,false,false,false,false
Q816753,false,true,false,false,false,false,false,false,false,false,false,false
Q816829,false,false,false,false,false,false,false,false,false,false,false,false
Q816906,false,false,false,false,false,false,false,false,false,false,false,false
Q817,false,true,true,true,false,false,false,false,false,false,false,false
Q817286,false,true,false,false,false,false,false,true,false,false,false,true
Q817375,false,false,false,false,false,false,false,true,false,false,false,true
Q81814,false,true,false,false,true,false,true,false,false,false,false,false
Q818280,false,false,false,false,false,false,false,false,false,false,false,false
Q818393,false,false,false,false,false,false,false,false,false,false,false,false
Q818715,false,false,false,false,false,false,false,false,false,false,false,false
Q818913,false,false,false,false,false,false,false,false,false,false,false,false
Q819050,false,false,false,false,false,false,false,true,false,false,false,true
Q819285,false,true,false,false,false,false,false,false,false,false,false,false
Q81997,false,true,true,false,true,false,true,false,false,false,false,false
Q82070,false,true,false,false,true,false,true,false,false,false,false,false
Q822842,false,true,true,false,false,false,false,false,false,false,false,false
Q823721,false,true,false,false,false,false,false,false,false,false,false,false
Q8257871,false,true,false,false,false,false,false,false,false,false,false,false
Q825818,false,false,false,false,false,false,false,false,false,false,false,false
Q829392,false,true,false,false,true,false,true,false,false,false,false,false
Q82960,false,true,true,false,true,false,true,true,false,false,false,true
Q83061,false,true,false,false,false,false,false,false,false,false,false,false
Q83065,false,true,false,false,false,false,false,false,false,false,false,false
Q83081,false,false,false,false,false,false,false,false,false,false,false,false
Q83225,false,true,true,false,true,false,true,true,false,false,false,true
Q832278,false,true,false,false,false,false,false,false,false,false,false,false
Q83247,false,true,true,false,false,false,false,false,false,false,false,false
Q83285,false,true,true,false,false,false,false,false,false,false,false,false
Q83311,false,false,false,false,false,false,false,false,false,false,false,false
Q83317,false,true,true,false,true,false,true,false,false,false,false,false
Q833810,false,true,false,false,true,false,true,false,false,false,false,false
Q83387,false,true,false,false,true,false,true,false,false,false,false,false
Q835128,false,true,false,false,true,false,true,false,false,false,false,false
Q83531,false,true,true,false,true,false,true,false,false,false,false,false
Q8356,false,true,true,false,true,false,true,false,false,false,false,false
Q83636890,false,false,false,false,false,false,false,false,false,false,false,false
Q83754,false,false,false,false,false,false,false,false,false,false,false,false
Q837563,false,true,false,false,true,false,true,false,false,false,false,false
Q8378,false,true,false,false,true,false,true,false,false,false,false,false
Q838479,false,false,false,false,false,false,false,false,false,false,false,false
Q838538,false,false,false,false,false,false,false,false,false,false,false,false
Q838612,false,false,false,false,false,false,false,false,false,false,false,false
Q839954,false,true,false,true,false,false,false,false,false,false,false,false
Q84,false,true,true,true,true,false,true,false,false,false,false,false
Q840201,false,false,false,false,true,false,true,false,false,false,false,false
Q840473,false,true,false,false,false,false,false,false,false,false,false,false
Q84090,false,true,false,false,false,false,false,false,false,false,false,false
Q841207,false,true,true,false,true,false,true,false,false,false,false,false
Q841418,false,false,false,false,false,false,false,false,false,false,false,false
Q842235,false,true,false,false,false,false,false,false,false,false,false,false
Q84243457,false,false,false,false,false,false,false,false,false,false,false,false
Q84244010,false,false,false,false,false,false,false,false,false,false,false,false
Q8432,false,true,false,true,false,false,false,false,false,false,false,false
Q84321409,false,false,false,false,false,false,false,false,false,false,false,false
Q843329,false,false,false,false,false,false,false,false,false,false,false,false
Q844829,false,false,false,false,false,false,false,false,false,false,false,false
Q845024,false,true,false,false,false,false,false,false,false,false,false,false
Q845538,false,false,false,false,false,false,false,false,false,false,false,false
Q84593903,false,false,false,false,false,false,false,false,false,false,false,false
Q84594015,false,false,false,false,false,false,false,false,false,false,false,false
Q846127,false,false,false,false,false,false,false,false,false,false,false,false
Q8465,false,true,false,true,false,false,false,false,false,false,false,false
Q846844,false,false,false,false,false,false,false,false,false,false,false,false
Q848509,false,true,true,false,true,false,true,false,false,false,false,false
Q848800,false,true,true,false,false,false,false,false,false,false,false,false
Q849448,false,false,false,false,false,false,false,true,false,false,false,true
Q849561,false,true,true,false,false,false,false,false,false,false,false,false
Q849879,false,false,false,false,false,false,false,false,false,false,false,false
Q849911,false,false,false,false,false,false,false,true,false,false,false,true
Q85,false,true,true,true,true,false,true,false,false,false,false,false
Q853146,false,true,false,false,true,false,true,false,false,false,false,false
Q854,false,true,true,true,true,false,true,false,false,false,false,false
Q854403,false,true,false,false,true,false,true,false,false,false,false,false
Q854424,false,false,false,false,false,false,false,false,false,false,false,false
Q854444,false,true,false,false,false,false,false,false,false,false,false,false
Q854843,false,false,false,false,false,false,false,false,false,false,false,false
Q857473,false,false,false,false,false,false,false,false,false,false,false,false
Q858,false,true,true,true,false,false,false,false,false,false,false,false
Q858024,false,true,false,false,false,false,false,true,false,false,false,true
Q861551,false,true,false,false,true,false,true,false,false,false,false,false
Q861627,false,true,false,false,true,false,true,false,false,false,false,false
Q8621,false,true,true,false,true,false,true,false,false,false,false,false
Q862686,false,false,false,false,false,false,false,false,false,false,false,false
Q863744,false,false,false,false,false,false,false,false,false,false,false,false
Q863759,false,true,false,false,false,false,false,false,false,false,false,false
Q86381,false,false,false,false,false,false,false,false,false,false,false,false
